lead_id,lead_indicator,date_part,source,customer_group,onboarding,customer_code
5488,1.0,2024-01-26,signup,9,True,MIZMIJBAIN
5497,1.0,2024-01-04,signup,3,False,FGRMFXSBOU
5500,1.0,2024-01-13,signup,6,True,DUCIULRGXP
5502,0.0,2024-01-19,signup,3,True,KYHRIEOCUI
5505,0.0,2024-01-26,signup,6,False,UERFQZPFRA
5511,1.0,2024-01-31,signup,3,True,VOOMUXMMFN
5521,1.0,2024-01-28,signup,7,False,SYJOYIZCAW
5526,1.0,2024-01-29,signup,2,False,XPEASYVAOS
5528,0.0,2024-01-25,signup,3,False,GALLJIUYAO
5529,0.0,2024-01-03,signup,4,True,NQJUNETRMZ
5530,1.0,2024-01-30,signup,2,False,YVECHFQZFW
5531,0.0,2024-01-24,signup,8,False,TSOTRISAEY
5534,0.0,2024-01-23,signup,2,False,MBJDHVKTCB
5539,0.0,2024-01-18,signup,1,False,CNMXFDKUGP
5550,0.0,2024-01-21,signup,4,False,NQIUEMBYDI
5555,1.0,2024-01-12,signup,7,False,MKCTDFDCNR
5558,0.0,2024-01-20,signup,1,True,YHAFDIRCLQ
5559,1.0,2024-01-11,signup,4,True,JKWWDZQSAI
5560,0.0,2024-01-17,signup,9,True,NJDCOGOAMC
5568,1.0,2024-01-31,signup,3,True,AEMGNGUOJT
5576,1.0,2024-01-30,signup,5,False,OEZDUFORBA
5582,1.0,2024-01-24,signup,2,True,LKRXEDHBRA
5585,0.0,2024-01-20,signup,9,True,SZKJJXOXFW
5597,1.0,2024-01-20,signup,3,True,QPKTLLXDIY
5599,1.0,2024-01-08,signup,5,False,QXSUGSBJVF
5606,1.0,2024-01-09,signup,6,True,JGXIZDNFGL
5621,1.0,2024-01-07,signup,6,True,DREDMBMPYM
5624,0.0,2024-01-20,signup,1,True,GLLZPMGDWI
5626,0.0,2024-01-26,signup,7,True,NHIPQVAMPK
5628,1.0,2024-01-17,signup,8,True,SJCMNYJLLY
5631,1.0,2024-01-20,signup,6,True,EJXOLSZJAX
5633,0.0,2024-01-03,signup,6,True,NNSSYJCZBB
5635,0.0,2024-01-21,signup,2,True,UMXTNNDJZF
5643,0.0,2024-01-02,signup,9,True,QGHVCDPHUH
5647,1.0,2024-01-18,signup,3,True,WNWKMPNYUN
5649,1.0,2024-01-26,signup,7,True,PVTLRSAXIW
5652,0.0,2024-01-15,signup,4,True,KVBWCGXJTY
5659,1.0,2024-01-16,signup,5,False,RPZHPPLJSH
5661,0.0,2024-01-25,signup,1,True,LYPLICCMTF
5662,1.0,2024-01-12,signup,4,True,XNWQSLABMA
5669,1.0,2024-01-30,signup,5,False,NHOPNFXMIN
5671,0.0,2024-01-06,signup,8,False,BGQCBPBXYL
5675,0.0,2024-01-22,signup,8,False,JEYYWXOWXP
5677,0.0,2024-01-11,signup,4,True,VRQXHUISKH
5679,0.0,2024-01-02,signup,9,True,BVYFMMNPUE
5682,1.0,2024-01-06,signup,4,True,HHKDVEJWZE
5686,1.0,2024-01-31,signup,6,False,ERKNULONYO
5689,1.0,2024-01-09,signup,6,True,WHRHEXEPOM
5692,1.0,2024-01-26,signup,6,False,NXSDSNQJJV
5700,0.0,2024-01-26,signup,8,False,VYGUUBQDJB
5706,1.0,2024-01-30,signup,5,False,AVZSCKPGSK
5710,0.0,2024-01-24,signup,9,True,NPUDUBHRXS
5712,0.0,2024-01-21,signup,7,False,WFXXIUJUYC
5713,1.0,2024-01-22,signup,1,True,PZHMYJDSNR
5717,0.0,2024-01-19,signup,7,False,ZJWMZFWXTS
5719,0.0,2024-01-31,signup,3,True,FFJEKSKWIM
5725,1.0,2024-01-14,signup,8,True,OLSGMKWPIX
5727,0.0,2024-01-29,signup,7,False,NUYXRDEGEB
5744,0.0,2024-01-16,signup,3,False,GSMGYHLUEX
5749,1.0,2024-01-02,signup,5,True,KHWPPVOGSR
5761,1.0,2024-01-17,signup,8,True,DUFDNQWJWI
5773,1.0,2024-01-04,signup,1,False,GEKXBVEMOO
5774,0.0,2024-01-10,signup,4,False,UVZAQWHCUK
5777,0.0,2024-01-31,signup,9,True,TTUJEMBQWV
5780,1.0,2024-01-17,signup,9,False,EMWUFOSHVR
5781,0.0,2024-01-06,signup,6,True,CJUVQIDPDK
5782,1.0,2024-01-28,signup,2,True,HVUOQUMBBG
5794,1.0,2024-01-21,signup,3,True,PCBJVSSCPQ
5802,0.0,2024-01-09,signup,7,True,OOZHPLVEKN
5808,1.0,2024-01-29,signup,3,False,QIPINEDDBP
5813,0.0,2024-01-06,signup,6,False,TCTYJLSZJC
5815,0.0,2024-01-23,signup,6,True,FXLINDCLXP
5822,1.0,2024-01-15,signup,5,True,DMAMZYYJVB
5833,0.0,2024-01-06,signup,4,True,KKMOBZGCIE
5837,0.0,2024-01-12,signup,1,True,FGLQBNEHTY
5838,1.0,2024-01-24,signup,3,True,GJFNBVHURZ
5839,1.0,2024-01-30,signup,9,False,YGSUYNNRKN
5842,0.0,2024-01-01,signup,5,False,UWYUXQUJDJ
5843,0.0,2024-01-12,signup,5,False,TGRJGUKZXV
5852,1.0,2024-01-24,signup,6,False,DIKIPERNSN
5857,0.0,2024-01-01,signup,3,False,XZYATVARXG
5860,0.0,2024-01-14,signup,8,False,ZCXKLEKDVD
5864,1.0,2024-01-06,signup,4,True,NLAXLWDEOJ
5865,0.0,2024-01-05,signup,6,True,DPQSHBGZDG
5879,0.0,2024-01-16,signup,6,False,ZSLNFSZBIT
5886,1.0,2024-01-03,signup,1,True,QNFQBKMZBC
5888,1.0,2024-01-04,signup,9,False,XHXQHSLVIF
5889,0.0,2024-01-11,signup,8,True,CBGNYSREOX
5893,0.0,2024-01-25,signup,9,False,OWLTCFSVQO
5912,1.0,2024-01-29,signup,7,False,AGXCHWVNUU
5913,0.0,2024-01-21,signup,3,True,SUVDTVEERU
5914,1.0,2024-01-08,signup,2,True,GEZKTJNKPE
5927,1.0,2024-01-27,signup,4,False,CWZXLFAOYU
5928,1.0,2024-01-23,signup,7,True,IFXIRKHQPW
5936,1.0,2024-01-23,signup,9,False,TYVFMQOHFJ
5940,0.0,2024-01-07,signup,3,True,SKMOUGULLD
5942,0.0,2024-01-26,signup,3,False,MKFDWJVUNE
5943,1.0,2024-01-11,signup,8,False,BVQXNYGBPO
5949,1.0,2024-01-01,signup,4,False,AODLYRTAZM
5951,0.0,2024-01-21,signup,6,False,HQRLHXJKVG
5954,0.0,2024-01-30,signup,6,True,STMXOSMSKD
5964,0.0,2024-01-10,signup,1,False,CNJXQAOGBF
5965,1.0,2024-01-18,signup,4,True,FGZBNRYNOG
5969,1.0,2024-01-19,signup,4,False,XSVYRBTIAE
5972,1.0,2024-01-30,signup,4,False,KYIPCUUNCX
5973,1.0,2024-01-13,signup,3,True,AGASPSNLCF
5974,0.0,2024-01-07,signup,1,True,LXTYAPMYYW
5981,0.0,2024-01-24,signup,2,False,THDAXRZZCZ
5989,1.0,2024-01-03,signup,2,False,EDVVZCPYNA
5995,1.0,2024-01-09,signup,9,False,RUFAQXKBCW
5999,0.0,2024-01-16,signup,8,True,OCSXVJKPQO
6000,1.0,2024-01-27,signup,9,True,HYODHIJZRT
6004,0.0,2024-01-16,signup,1,False,LMQBCPSWNV
6010,1.0,2024-01-14,signup,1,True,JCYIPDFKSM
6022,1.0,2024-01-03,signup,3,False,ZXTGCWPUUL
6026,1.0,2024-01-27,signup,2,True,ULLZQCGVGX
6027,0.0,2024-01-24,signup,5,False,GUVWKAXSHF
6031,0.0,2024-01-26,signup,3,True,CSWFAAPBFO
6034,1.0,2024-01-06,signup,3,False,XWIAMAWKZJ
6042,0.0,2024-01-10,signup,1,False,ACJJTWTJOQ
6043,0.0,2024-01-29,signup,8,False,AYRUCECIZZ
6045,1.0,2024-01-20,signup,8,False,ETKLNWESNT
6053,0.0,2024-01-25,signup,4,False,KPUATKZLZH
6057,0.0,2024-01-26,signup,1,True,KDMXYHORGN
6076,0.0,2024-01-02,signup,7,False,FFWJYLWETQ
6080,0.0,2024-01-28,signup,4,False,PKBEWVCZCJ
6085,0.0,2024-01-12,signup,3,True,IPFVFVIXTB
6086,1.0,2024-01-18,signup,1,False,GUNVFBQZGX
6090,0.0,2024-01-25,signup,3,True,PBRFEYNINA
6093,1.0,2024-01-22,signup,3,True,ALWLXUCJVH
6094,0.0,2024-01-02,signup,9,False,ZPRSUDKGIG
6095,1.0,2024-01-08,signup,9,True,ZSABSPEKWV
6096,0.0,2024-01-10,signup,4,True,WYMNLYJMWD
6101,1.0,2024-01-18,signup,8,False,JQFYLLPHMC
6104,0.0,2024-01-19,signup,6,True,UFBPQTMYTJ
6107,0.0,2024-01-13,signup,9,False,VIJXQCYDEW
6111,0.0,2024-01-20,signup,9,True,QKIDKZWFWL
6116,1.0,2024-01-08,signup,3,True,FVJNLYIHQO
6119,1.0,2024-01-29,signup,6,False,AGJLWXBXYN
6124,1.0,2024-01-31,signup,5,True,VUHMNPTSUU
6128,0.0,2024-01-25,signup,8,True,KHZDQOTATT
6130,0.0,2024-01-19,signup,6,True,AILCVRCBNV
6131,1.0,2024-01-03,signup,8,True,OBITZDMJXL
6132,1.0,2024-01-14,signup,2,True,RNVHBPJELP
6135,0.0,2024-01-17,signup,9,True,DICVSVGRUI
6138,1.0,2024-01-18,signup,1,False,UTUNLALFHY
6140,0.0,2024-01-17,signup,8,True,QMFJNMLJJR
6144,1.0,2024-01-09,signup,8,False,ZUXNRWGOBK
6146,1.0,2024-01-24,signup,3,False,DDCILAYYFO
6147,0.0,2024-01-24,signup,6,False,CJFXKDQDVH
6150,1.0,2024-01-25,signup,1,True,None
6155,0.0,2024-01-17,signup,2,True,TMOMHXSGMX
6161,0.0,2024-01-15,signup,1,True,TQEYWDQUPT
6164,0.0,2024-01-18,signup,5,True,KDYSPTVHVL
6168,0.0,2024-01-28,signup,3,True,DAKKNIKEBB
6176,1.0,2024-01-04,signup,8,False,CZWDIPNQCA
6178,0.0,2024-01-28,signup,3,False,VHBMDGBJIO
6181,0.0,2024-01-15,signup,1,False,RDQCEPLWPH
6193,1.0,2024-01-11,signup,9,False,SEQCZOTPYU
6194,1.0,2024-01-02,signup,2,False,ZKAHTQKCOL
6195,0.0,2024-01-22,signup,3,True,HJHHGYHOOS
6201,0.0,2024-01-24,signup,5,True,JXZLGUQESY
6206,0.0,2024-01-29,signup,9,False,YHQTJZTBNI
6207,0.0,2024-01-14,signup,1,True,DGDWVAUZGN
6209,0.0,2024-01-20,signup,8,False,KHHOWXJHVY
6214,1.0,2024-01-29,signup,2,True,RKXKXRUCUG
6220,1.0,2024-01-16,signup,5,True,TXHPFUUWBK
6221,1.0,2024-01-08,signup,9,False,MPHJSEGXUE
6243,1.0,2024-01-05,signup,4,True,CFSFIFSZGU
6249,0.0,2024-01-14,signup,9,False,ARUGZCRPFT
6250,0.0,2024-01-25,signup,4,False,KISORNIIEE
6253,0.0,2024-01-14,signup,4,True,PRCPEFCHIR
6269,1.0,2024-01-13,signup,3,False,VWNSYLULUL
6271,1.0,2024-01-24,signup,8,True,XJNSFDFXKM
6273,1.0,2024-01-12,signup,1,True,OLSENWIKWT
6274,1.0,2024-01-08,signup,9,True,RABZOTZSGF
6276,0.0,2024-01-09,signup,1,True,ZPSTJUENYI
6277,0.0,2024-01-28,signup,5,False,SNBUSTBMMK
6281,1.0,2024-01-18,signup,2,True,ETKHGMGKVN
6284,0.0,2024-01-06,signup,6,True,NRWRBIZCSX
6286,1.0,2024-01-05,signup,1,False,GETTHFHAFZ
6297,0.0,2024-01-04,signup,3,False,NOOHZVCBBL
6301,0.0,2024-01-12,signup,6,False,BUTHEPVFAK
6309,1.0,2024-01-09,signup,5,True,LSSFKTGEYJ
6311,1.0,2024-01-19,signup,1,True,MGPHALZUZK
6316,1.0,2024-01-01,signup,8,True,IVISXCCGOZ
6320,1.0,2024-01-02,signup,8,False,VWCZHHAPAU
6334,0.0,2024-01-18,signup,6,True,QLHFMZKQRQ
6336,0.0,2024-01-13,signup,3,True,ZNZTMJAHUE
6340,0.0,2024-01-28,signup,7,False,QNDXBFRMXT
6341,1.0,2024-01-21,signup,5,False,JWCDKWTMHG
6344,0.0,2024-01-25,signup,3,False,CSIBPZBGGE
6346,0.0,2024-01-06,signup,4,True,IPUJISGCJM
6348,1.0,2024-01-29,signup,1,False,DDVNFBYRLL
6349,1.0,2024-01-06,signup,6,False,RPMZYRFMZF
6351,1.0,2024-01-17,signup,5,False,DMHMMMYBLQ
6354,1.0,2024-01-27,signup,4,False,CDIRHFEQYG
6358,1.0,2024-01-10,signup,3,True,IYXQSDCIBN
6360,0.0,2024-01-25,signup,8,False,QIVENAXNSF
6366,0.0,2024-01-03,signup,1,True,LDGCMQHDUT
6367,0.0,2024-01-21,signup,9,False,KNPEXITIRL
6371,0.0,2024-01-20,signup,2,False,IGVWEEJQMV
6374,0.0,2024-01-26,signup,1,False,CBGIAMEUOU
6377,1.0,2024-01-28,signup,7,True,TMZQAICEFX
6386,1.0,2024-01-19,signup,5,True,ZDDWUVLDZV
6395,0.0,2024-01-06,signup,1,False,DCTOQRHMJE
6397,0.0,2024-01-10,signup,4,False,PBFFRHHOGN
6400,1.0,2024-01-23,signup,3,False,JLEERBNEEM
6403,1.0,2024-01-04,signup,3,False,DIZUQQWZVD
6404,0.0,2024-01-09,signup,5,True,RJBHYAJXXH
6412,1.0,2024-01-07,signup,8,True,XEGPZVRLUC
6422,0.0,2024-01-05,signup,2,True,KYSZALHWJC
6423,0.0,2024-01-01,signup,5,False,GWOEZWKYXW
6424,0.0,2024-01-08,signup,7,False,GFXWWTXGKC
6425,0.0,2024-01-07,signup,3,True,WZQZKMNLYD
6432,1.0,2024-01-05,signup,8,True,AWJJKEGORU
6439,1.0,2024-01-24,signup,7,False,NUYUKTLZKO
6454,1.0,2024-01-02,signup,8,True,TZCOBDIVXN
6457,0.0,2024-01-07,signup,8,False,OUINBVSZON
6459,0.0,2024-01-10,signup,9,True,XWHXETOMIX
6464,1.0,2024-01-22,signup,5,True,DQNNDIJJDL
6469,1.0,2024-01-05,signup,6,True,EMGJMRXOPJ
6471,1.0,2024-01-07,signup,9,False,LGURQKAIHQ
6474,1.0,2024-01-25,signup,7,False,UMDCYHOPAG
6476,1.0,2024-01-02,signup,8,False,CUQBDWZXOU
6480,1.0,2024-01-16,signup,5,True,USLSSFIDYW
6484,0.0,2024-01-31,signup,4,True,GANOKZUHJA
6488,0.0,2024-01-07,signup,6,True,LKFPYQHWKE
6491,0.0,2024-01-27,signup,8,True,OFVXYJDAUD
6493,0.0,2024-01-24,signup,9,False,WKRULOAIHM
6505,1.0,2024-01-06,signup,4,False,QGEKVMJCWK
6508,1.0,2024-01-16,signup,3,False,QQCETARZIQ
6515,0.0,2024-01-23,signup,4,True,VXSNARFIXG
6528,0.0,2024-01-18,signup,2,True,SCHGLZATBF
6529,1.0,2024-01-03,signup,5,True,EFTDSEOKSB
6531,1.0,2024-01-01,signup,1,False,CLYLQBATJZ
6535,0.0,2024-01-19,signup,6,True,AQFDMJSFVI
6537,1.0,2024-01-27,signup,4,False,INRLJGMVKR
6541,1.0,2024-01-09,signup,1,False,FSUWRNZQET
6543,0.0,2024-01-21,signup,9,False,YWYFUPYJSW
6544,0.0,2024-01-28,signup,3,False,MCHXWWNLBG
6550,0.0,2024-01-20,signup,4,False,CRJUHNYWZX
6556,0.0,2024-01-10,signup,6,True,NNYQZYJJII
6560,0.0,2024-01-30,signup,5,False,WFGDMSXQSI
6562,0.0,2024-01-19,signup,5,False,TJQXUVZUMH
6567,1.0,2024-01-31,signup,8,False,DZLHVYHQGM
6571,0.0,2024-01-15,signup,9,False,BQZHIBAFJM
6572,0.0,2024-01-20,signup,4,True,UCGXNIIXVR
6575,1.0,2024-01-15,signup,9,True,LCIDXYHHHT
6579,1.0,2024-01-26,signup,5,True,KXIHQYHQLZ
6581,1.0,2024-01-02,signup,7,True,LWAWRRGLCS
6588,0.0,2024-01-18,signup,8,True,PBDQUMITWZ
6591,0.0,2024-01-22,signup,6,True,IGETTWYIRY
6601,1.0,2024-01-30,signup,9,True,ZPXBRFKZAU
6603,1.0,2024-01-15,signup,7,False,CCGKXELDPQ
6606,0.0,2024-01-14,signup,2,True,DFZUECACTO
6610,1.0,2024-01-21,signup,6,True,FYPWIEXLCD
6617,0.0,2024-01-17,signup,2,True,CMRSEYDUVF
6619,1.0,2024-01-16,signup,5,True,KCYDWELOJY
6621,0.0,2024-01-11,signup,8,True,BEALQNRXTS
6624,1.0,2024-01-03,signup,9,True,FDBMYCWQUE
6625,0.0,2024-01-19,signup,2,True,NEDMZJFCLZ
6626,1.0,2024-01-14,signup,5,True,AWVYJVIBSP
6633,1.0,2024-01-11,signup,7,True,NZTFABLKKB
6634,1.0,2024-01-19,signup,1,False,GLJNYXWPMV
6636,1.0,2024-01-16,signup,4,False,VZRGXAPEEP
6644,0.0,2024-01-16,signup,6,False,OQWANYBROU
6646,1.0,2024-01-22,signup,7,True,IVOEUNRTDE
6647,1.0,2024-01-06,signup,2,True,YIHOQTHTKQ
6648,1.0,2024-01-07,signup,4,False,OXZGFJMURX
6649,1.0,2024-01-14,signup,4,False,YPILOFTZHH
6651,1.0,2024-01-12,signup,2,True,USSMVNOYXN
6652,0.0,2024-01-14,signup,7,False,TQWGKPRCQH
6656,0.0,2024-01-22,signup,5,False,ZATHTDYYDU
6657,0.0,2024-01-23,signup,2,False,FOMNAHUVZK
6668,0.0,2024-01-03,signup,1,True,CTXZCNDXGX
6671,1.0,2024-01-16,signup,5,False,FIQMPANKNJ
6674,0.0,2024-01-14,signup,7,True,LUNQHYLFUU
6680,1.0,2024-01-02,signup,9,True,PJEDQGKWZF
6685,0.0,2024-01-15,signup,7,True,WDGHCJOPHW
6691,0.0,2024-01-16,signup,2,False,TETASKGNVG
6692,1.0,2024-01-26,signup,7,False,QZJAJHNUWQ
6694,1.0,2024-01-17,signup,1,True,PPVOWYWSIG
6699,0.0,2024-01-25,signup,2,False,PRZNTZTTNI
6700,1.0,2024-01-20,signup,6,True,RSCAJEQHJX
6702,0.0,2024-01-27,signup,8,True,DSCGRUHWNR
6707,1.0,2024-01-27,signup,5,False,TUVUXRLMJS
6709,1.0,2024-01-31,signup,6,True,KAQBENMQBO
6715,0.0,2024-01-29,signup,1,True,DLAGTTYUOP
6718,0.0,2024-01-09,signup,4,False,HAPEKPSQAS
6721,0.0,2024-01-30,signup,3,True,HZJCMQWKYD
6731,0.0,2024-01-25,signup,4,True,DSNRRRQTUO
6738,0.0,2024-01-13,signup,2,True,DOKUSCZWXZ
6739,1.0,2024-01-15,signup,7,True,SZHFWWYORF
6740,0.0,2024-01-16,signup,3,True,IOZDGWIBNR
6744,0.0,2024-01-01,signup,9,False,PSDJIXBALN
6747,0.0,2024-01-18,signup,9,False,EFIUSACWPD
6749,0.0,2024-01-16,signup,8,True,XFJNKMTNVK
6750,0.0,2024-01-01,signup,3,False,ZMYOICKKJG
6751,1.0,2024-01-27,signup,4,False,LKJDVRQUWK
6756,1.0,2024-01-25,signup,6,False,LZRULEDIAM
6761,0.0,2024-01-22,signup,9,True,UGHKKMOKNV
6762,0.0,2024-01-23,signup,5,False,LOVMYISAAY
6765,1.0,2024-01-27,signup,9,True,BMBYXDIGRM
6769,0.0,2024-01-04,signup,6,False,ADFDXVYUVU
6773,0.0,2024-01-13,signup,8,False,JPCQXFDVJJ
6775,0.0,2024-01-13,signup,8,True,PPZTNMTDIP
6776,1.0,2024-01-04,signup,8,False,WDYRTNFZQW
6793,0.0,2024-01-27,signup,2,False,FHXAOMNNSA
6805,1.0,2024-01-27,signup,2,True,QXRTFOFZAT
6806,1.0,2024-01-03,signup,3,True,OUUOCPMRVD
6810,1.0,2024-01-01,signup,7,True,AIGRJOYFEM
6811,0.0,2024-01-17,signup,2,False,BTJKEVSCSH
6813,1.0,2024-01-26,signup,2,False,RVBQTRKGXL
6814,0.0,2024-01-13,signup,4,False,ZEFCXZTLLU
6815,0.0,2024-01-14,signup,8,True,GBNFFMATUK
6816,0.0,2024-01-01,signup,9,False,UXBAWFBGUO
6821,1.0,2024-01-24,signup,8,False,ORTICMOWEC
6827,0.0,2024-01-05,signup,3,True,BCDUZLIKWP
6828,1.0,2024-01-09,signup,5,True,EMUZKNKLJV
6833,1.0,2024-01-19,signup,6,True,MKMEFFWXUB
6840,1.0,2024-01-08,signup,9,True,AEDBKAEPDM
6846,0.0,2024-01-12,signup,6,True,NAGRTDWBYF
6852,1.0,2024-01-06,signup,2,False,FUAJGVDDJF
6855,0.0,2024-01-06,signup,4,True,SZPJDWZFKB
6860,0.0,2024-01-27,signup,6,True,IFLXJVNNDX
6870,1.0,2024-01-09,signup,9,True,DFESMERZAY
6881,0.0,2024-01-20,signup,8,True,GLCVYQSZVP
6885,1.0,2024-01-13,signup,3,False,GXFLOWQZBT
6888,0.0,2024-01-27,signup,6,False,None
6892,1.0,2024-01-29,signup,9,False,GKNVETDHBJ
6902,0.0,2024-01-29,signup,7,True,XWLQHERGPM
6903,1.0,2024-01-21,signup,2,True,UCAMJOSRRK
6905,0.0,2024-01-02,signup,5,True,SBSBLVPGUR
6910,0.0,2024-01-24,signup,5,True,YUORVWJVOA
6914,0.0,2024-01-10,signup,4,True,HLFVQGPPIO
6916,0.0,2024-01-18,signup,3,False,ESRCENFMSB
6917,1.0,2024-01-04,signup,6,True,AXPCPYENRC
6920,1.0,2024-01-20,signup,5,True,XTAQSUSRGI
6926,0.0,2024-01-18,signup,2,False,JCIEDKMCHM
6928,1.0,2024-01-01,signup,7,False,STERGDNWXV
6931,0.0,2024-01-18,signup,8,False,TFHYNUQNMZ
6934,1.0,2024-01-20,signup,4,True,NEOQRZUJZS
6939,0.0,2024-01-31,signup,2,True,NKNUJUAYFZ
6940,1.0,2024-01-06,signup,7,True,HBNCLHZWAK
6950,1.0,2024-01-01,signup,3,True,JNFVVLCELY
6951,0.0,2024-01-06,signup,5,True,DCJFAVZEWB
6955,0.0,2024-01-19,signup,8,True,XPGTJYVEWP
6956,1.0,2024-01-04,signup,4,True,YQRFAFTASN
6965,0.0,2024-01-10,signup,6,False,QPEGZHZCVI
6970,0.0,2024-01-13,signup,2,False,HFJZPDTZWW
6972,0.0,2024-01-12,signup,7,True,ZVEGTAWNMX
6976,1.0,2024-01-03,signup,9,False,PVXORSHXIU
6983,1.0,2024-01-21,signup,5,False,JIFNPWEUUD
6985,0.0,2024-01-25,signup,3,True,GWQWPDNRCH
6987,0.0,2024-01-02,signup,4,False,WIXYEDDWFR
6990,1.0,2024-01-16,signup,4,False,CKSBLSAACM
6993,0.0,2024-01-21,signup,4,False,ACFSSZZNVZ
6995,1.0,2024-01-03,signup,7,True,KVTBLIRNVO
6998,0.0,2024-01-18,signup,3,False,KXXBSWRRSA
7015,1.0,2024-01-01,signup,2,True,IWUTSXBYKH
7016,0.0,2024-01-28,signup,1,True,DIHYBREBOI
7020,1.0,2024-01-26,signup,6,False,DXDGZUZKUR
7030,1.0,2024-01-13,signup,4,True,BSLYHDQMIT
7033,1.0,2024-01-10,signup,9,False,XVJVIBCAZY
7039,1.0,2024-01-05,signup,6,False,TYXRBZNXNE
7040,1.0,2024-01-12,signup,8,False,BQFYBZYOKG
7047,0.0,2024-01-27,signup,4,True,WRNDDIOMVG
7048,0.0,2024-01-22,signup,7,True,MWJYTIJKNT
7051,1.0,2024-01-20,signup,2,False,MWVFZVLZZI
7052,1.0,2024-01-26,signup,8,False,IULXBBCTSL
7053,0.0,2024-01-16,signup,4,True,EZEYLMMXVJ
7055,0.0,2024-01-13,signup,1,True,NSEVIOMPNX
7057,0.0,2024-01-23,signup,3,True,ILIGJWOISW
7059,1.0,2024-01-05,signup,4,True,IGRACZTRUE
7068,0.0,2024-01-06,signup,9,False,LXBNGUBETM
7071,0.0,2024-01-23,signup,3,True,ZLTGMPFZUV
7072,1.0,2024-01-17,signup,3,True,KEAXYUFTQA
7075,0.0,2024-01-29,signup,8,True,XWQWCHEPGD
7078,1.0,2024-01-22,signup,7,False,TFFIBPOIUW
7085,0.0,2024-01-14,signup,1,True,XXHJUVIGCR
7094,0.0,2024-01-28,signup,5,True,MBWGJGUXWE
7096,1.0,2024-01-10,signup,3,False,SAUNAWXLAO
7100,0.0,2024-01-03,signup,3,True,LMVSUQADIL
7103,1.0,2024-01-07,signup,6,False,SUUTOJQNYX
7109,0.0,2024-01-04,signup,5,False,HALZQIJHBT
7111,1.0,2024-01-02,signup,5,True,ANYOCIVWDQ
7119,1.0,2024-01-15,signup,1,True,PASRZKCAZH
7124,0.0,2024-01-30,signup,6,False,FAARBAEYRU
7125,0.0,2024-01-01,signup,5,False,DWJQWZYQSK
7127,0.0,2024-01-14,signup,1,False,HSXEYVBBHI
7130,0.0,2024-01-23,signup,8,True,ITBKUVTUOL
7138,1.0,2024-01-17,signup,1,False,SIEAGSEHEF
7142,1.0,2024-01-31,signup,5,True,UROXWOUFBL
7143,0.0,2024-01-06,signup,1,True,FYZBTGWHBW
7145,1.0,2024-01-02,signup,7,False,LUWHUOPKXR
7149,1.0,2024-01-06,signup,6,False,LBHXADFVWZ
7162,1.0,2024-01-22,signup,9,False,RFKCWKYIAC
7163,1.0,2024-01-02,signup,9,True,SNMSATHWVR
7165,0.0,2024-01-16,signup,2,False,CEPCYMALNL
7168,0.0,2024-01-24,signup,2,False,AQNYIPNNJA
7169,0.0,2024-01-04,signup,8,True,DEIHQQKSFJ
7174,0.0,2024-01-16,signup,8,False,NDEBZTPSSU
7175,0.0,2024-01-04,signup,3,True,ARBQLFMROQ
7180,0.0,2024-01-28,signup,5,True,VIIBIKIXLL
7182,1.0,2024-01-02,signup,3,False,LPEUSIEUFA
7197,1.0,2024-01-11,signup,3,False,PNYZQYQCJW
7213,1.0,2024-01-21,signup,7,True,UZIDJUEORE
7215,1.0,2024-01-28,signup,9,True,SBJDEYMALZ
7219,1.0,2024-01-18,signup,4,True,FDHTHYCCNN
7230,0.0,2024-01-09,signup,7,False,TUIBXHWESG
7233,1.0,2024-01-03,signup,8,False,UWVNBAHBLJ
7234,0.0,2024-01-02,signup,7,False,AJPXNEYHEH
7235,0.0,2024-01-06,signup,8,False,KDNQMBUTXR
7240,1.0,2024-01-19,signup,4,True,MKSZSFHRSX
7244,0.0,2024-01-12,signup,2,True,IIALMAJUOU
7250,1.0,2024-01-05,signup,9,True,SMKLJTDRID
7251,1.0,2024-01-27,signup,1,True,ZDCPFRDOKN
7254,0.0,2024-01-06,signup,5,True,DPMGZUQRTD
7257,0.0,2024-01-21,signup,6,True,MVLUAFBFWS
7258,1.0,2024-01-10,signup,2,False,OBHAIGPEOC
7259,0.0,2024-01-04,signup,1,True,VRZLTAZKAD
7261,0.0,2024-01-12,signup,7,False,ZJXMJEWLYX
7262,1.0,2024-01-10,signup,8,False,WAWRWRJXVS
7264,1.0,2024-01-14,signup,6,False,FNRHBTFPRS
7265,0.0,2024-01-05,signup,3,True,KENSBQFTIE
7266,0.0,2024-01-01,signup,4,True,DTUFAVWZCM
7269,0.0,2024-01-31,signup,7,True,IDQAVCIYYV
7274,0.0,2024-01-29,signup,6,False,KSDUPSVPAK
7279,1.0,2024-01-10,signup,8,True,UNPRBSVZIH
7280,1.0,2024-01-15,signup,4,True,BIGXSVKKAE
7284,0.0,2024-01-22,signup,4,True,ZQFNXUWBEY
7290,1.0,2024-01-25,signup,6,False,XFPFTLIJIK
7291,0.0,2024-01-13,signup,8,False,SWTVRGRDVV
7298,0.0,2024-01-07,signup,5,False,MOWNTOZZBK
7302,0.0,2024-01-30,signup,6,True,RJGFIJJORJ
7319,1.0,2024-01-10,signup,6,True,VXIBXYIHMJ
7322,0.0,2024-01-04,signup,1,True,YKMNKMEOBP
7328,0.0,2024-01-29,signup,7,False,RWOFRQNNBJ
